ID_Cliente,Fecha,Categoria,Monto,ID_Transaccion,Nombre,Edad,Ciudad,Cantidad_Compras,Monto_Total,Valor_Dolar,Monto_USD,Monto_total_USD,Nivel_gasto_total,Nueva_Categoria,Monto_norm,Total_transacciones,Gasto_total_tx
99,2025-05-03,Moda,42147.0,451,Lucas Silva,34,Talca,6,283508.0,955.67,40278623.489999995,270940090.36,Alto,Vestuario,0.021696451447604407,6,284526.0
99,2026-03-01,Belleza,41452.0,453,Lucas Silva,34,Talca,6,283508.0,911.18,37770233.36,258326819.44,Alto,Cuidado personal,0.021325476129473053,6,284526.0
99,2025-02-05,Moda,54713.0,450,Lucas Silva,34,Talca,6,283508.0,977.58,53486334.54,277151750.64,Alto,Vestuario,0.028403898710393713,6,284526.0
99,2025-07-10,Alimentos,17951.0,448,Lucas Silva,34,Talca,6,283508.0,948.33,17023471.830000002,268859141.64,Alto,Alimentos,0.008781172602271757,6,284526.0
100,2026-02-04,Belleza,40585.0,454,Camila Silva,22,Concepción,3,109044.0,911.18,36980240.3,99358711.92,Medio,Cuidado personal,0.020862691092322146,3,108479.0
100,2025-09-30,Moda,28609.0,456,Camila Silva,22,Concepción,3,109044.0,961.24,27500115.16,104817454.56,Medio,Vestuario,0.014470172516867367,3,108479.0
100,2025-09-13,Moda,39285.0,455,Camila Silva,22,Concepción,3,109044.0,962.73,37820848.05,104979930.12,Medio,Vestuario,0.02016878042531386,3,108479.0
101,2026-01-24,Deportes,2889.0,459,Ignacio Silva,40,Valparaíso,5,84892.0,911.18,2632399.02,77351892.56,Medio,Deportes,0.0007414168588265437,5,84008.0
101,2025-11-02,Deportes,12587.0,461,Ignacio Silva,40,Valparaíso,5,84892.0,940.57,11838954.59,79846868.44,Medio,Deportes,0.005917990434708344,5,84008.0
101,2025-03-01,Alimentos,16748.0,457,Ignacio Silva,40,Valparaíso,5,84892.0,951.21,15930865.08,80750119.32000001,Medio,Alimentos,0.008139038346571014,5,84008.0
101,2025-03-19,Deportes,19344.0,460,Ignacio Silva,40,Valparaíso,5,84892.0,917.97,17757211.68,77928309.24000001,Medio,Deportes,0.00952472457084294,5,84008.0
101,2025-09-24,Deportes,32440.0,458,Ignacio Silva,40,Valparaíso,5,84892.0,952.87,30911102.8,80891040.04,Medio,Deportes,0.016515073874797163,5,84008.0
102,2025-03-08,Juguetes,40739.0,462,Valentina Martínez,52,La Serena,6,314147.0,926.52,37745498.28,291063478.44,Alto,Entretenimiento,0.020944892817490818,6,313002.0
102,2025-04-28,Deportes,98513.0,463,Valentina Martínez,52,La Serena,6,314147.0,936.74,92281067.62,294274060.78000003,Alto,Deportes,0.05178335041421129,6,313002.0
102,2025-04-11,Belleza,18305.0,465,Valentina Martínez,52,La Serena,6,314147.0,988.97,18103095.85,310681958.59000003,Alto,Cuidado personal,0.008970129814672474,6,313002.0
102,2025-12-14,Moda,70732.0,466,Valentina Martínez,52,La Serena,6,314147.0,916.9,64854170.8,288041384.3,Alto,Vestuario,0.03695447946024426,6,313002.0
102,2025-06-21,Electrónica,42069.0,467,Valentina Martínez,52,La Serena,6,314147.0,943.36,39686211.84,296353713.92,Alto,Tecnología,0.02165481680758391,6,313002.0
102,2025-03-20,Belleza,42644.0,464,Valentina Martínez,52,La Serena,6,314147.0,917.76,39136957.44,288311550.71999997,Alto,Cuidado personal,0.021961738833376036,6,313002.0
103,2025-06-20,Deportes,15696.0,469,Ignacio Martínez,34,Temuco,3,145527.0,943.36,14806978.56,137284350.72,Medio,Deportes,0.007577504483730463,3,142976.0
103,2025-05-08,Moda,18763.0,470,Ignacio Martínez,34,Temuco,3,145527.0,945.44,17739290.720000003,137587046.88,Medio,Vestuario,0.009214599880433855,3,142976.0
103,2025-09-07,Deportes,108517.0,468,Ignacio Martínez,34,Temuco,3,145527.0,971.22,105393880.74000001,141338732.94,Medio,Deportes,0.057123259885558116,3,142976.0
104,2025-08-06,Belleza,46725.0,471,Ana Céspedes,33,La Serena,3,104280.0,966.02,45137284.5,100736565.6,Medio,Cuidado personal,0.024140084550345886,3,102641.0
104,2025-03-07,Hogar,1500.0,473,Ana Céspedes,33,La Serena,3,104280.0,926.52,1389780.0,96617505.6,Medio,Hogar,0.0,3,102641.0
104,2025-10-13,Desconocido,54416.0,472,Ana Céspedes,33,La Serena,3,104280.0,954.37,51932997.92,99521703.6,Medio,No especificado,0.02824536681185413,3,102641.0
105,2025-03-18,Alimentos,9979.0,475,Fernanda Sepúlveda,22,Rancagua,5,135963.0,923.32,9213810.280000001,125537357.16000001,Medio,Alimentos,0.004525898881202494,5,136909.0
105,2025-10-09,Moda,18296.0,478,Fernanda Sepúlveda,22,Rancagua,5,135963.0,951.45,17407729.2,129361996.35000001,Medio,Vestuario,0.008965325817747033,5,136909.0
105,2025-04-05,Hogar,12467.0,477,Fernanda Sepúlveda,22,Rancagua,5,135963.0,946.59,11801137.530000001,128701216.17,Medio,Hogar,0.005853937142369117,5,136909.0
105,2025-06-07,Belleza,60799.0,474,Fernanda Sepúlveda,22,Rancagua,5,135963.0,930.79,56591101.21,126553000.77,Medio,Cuidado personal,0.031652468186864804,5,136909.0
105,2025-11-10,Moda,35368.0,476,Fernanda Sepúlveda,22,Rancagua,5,135963.0,946.24,33466616.32,128653629.12,Medio,Vestuario,0.018077974207874284,5,136909.0
106,2025-08-20,Moda,94411.0,479,Fernanda Contreras,32,La Serena,6,174363.0,963.57,90971607.27000001,168010955.91,Medio,Vestuario,0.04959379537108207,6,169153.0
106,2025-09-28,Desconocido,6332.0,481,Fernanda Contreras,32,La Serena,6,174363.0,956.42,6056051.4399999995,166764260.45999998,Medio,No especificado,0.0025792125715261766,6,169153.0
106,2025-03-07,Deportes,6612.0,483,Fernanda Contreras,32,La Serena,6,174363.0,926.52,6126150.24,161550806.76,Medio,Deportes,0.0027286702536510376,6,169153.0
106,2025-03-27,Moda,51722.0,480,Fernanda Contreras,32,La Serena,6,174363.0,920.98,47634927.56,160584835.74,Medio,Vestuario,0.0268073703988385,6,169153.0
106,2025-11-05,Hogar,2165.0,482,Fernanda Contreras,32,La Serena,6,174363.0,945.13,2046206.45,164795702.19,Medio,Hogar,0.00035496199504654537,6,169153.0
106,2025-02-18,Deportes,7911.0,484,Fernanda Contreras,32,La Serena,6,174363.0,947.13,7492745.43,165144428.19,Medio,Deportes,0.0034220471432231617,6,169153.0
107,2025-10-14,Juguetes,48079.0,485,Fernanda Díaz,18,Antofagasta,3,75888.0,957.66,46043335.14,72674902.08,Bajo,Entretenimiento,0.024862819198906823,3,79652.0
107,2025-10-16,Moda,12759.0,486,Fernanda Díaz,18,Antofagasta,3,75888.0,959.36,12240474.24,72803911.68,Bajo,Vestuario,0.006009800153727902,3,79652.0
107,2025-11-13,Hogar,18814.0,487,Fernanda Díaz,18,Antofagasta,3,75888.0,932.37,17541609.18,70755694.56,Bajo,Hogar,0.009241822529678026,3,79652.0
108,2025-08-04,Moda,19910.0,494,Joaquín Contreras,24,Santiago,7,248703.0,967.48,19262526.8,240615178.44,Medio,Vestuario,0.009826842599709625,7,252065.0
108,2026-01-27,Moda,16113.0,488,Joaquín Contreras,24,Santiago,7,248703.0,911.18,14681843.34,226613199.54,Medio,Vestuario,0.007800089674609275,7,252065.0
108,2025-11-03,Moda,21382.0,490,Joaquín Contreras,24,Santiago,7,248703.0,943.69,20177979.580000002,234698534.07000002,Medio,Vestuario,0.010612562985737466,7,252065.0
108,2025-12-04,Moda,36066.0,492,Joaquín Contreras,24,Santiago,7,248703.0,919.46,33161244.360000003,228672460.38,Medio,Vestuario,0.018450550858314117,7,252065.0
108,2025-06-18,Belleza,135970.0,493,Joaquín Contreras,24,Santiago,7,248703.0,939.29,127715261.3,233604240.87,Medio,Cuidado personal,0.0717770518404646,7,252065.0
108,2025-04-01,Deportes,1500.0,491,Joaquín Contreras,24,Santiago,7,248703.0,953.07,1429605.0,237031368.21,Medio,Deportes,0.0,7,252065.0
108,2025-07-18,Alimentos,21124.0,489,Joaquín Contreras,24,Santiago,7,248703.0,966.78,20422260.72,240441086.34,Medio,Alimentos,0.01047484840720813,7,252065.0
109,2025-12-25,Belleza,12761.0,496,Benjamín Flores,38,La Serena,3,74942.0,906.44,11567080.84,67930426.48,Bajo,Cuidado personal,0.006010867708600222,3,76524.0
109,2025-06-26,Moda,28406.0,495,Benjamín Flores,38,La Serena,3,74942.0,936.29,26596253.74,70167445.17999999,Bajo,Vestuario,0.014361815697326842,3,76524.0
109,2025-08-18,Electrónica,35357.0,497,Benjamín Flores,38,La Serena,3,74942.0,961.84,34007776.88,72082213.28,Bajo,Tecnología,0.018072102656076523,3,76524.0
110,2025-06-21,Deportes,13688.0,498,Daniela Torres,51,Santiago,1,15117.0,943.36,12912711.68,14260773.120000001,Bajo,Deportes,0.0065056793919207444,1,13688.0
111,2025-03-10,Moda,13205.0,499,Martina Sepúlveda,69,Valparaíso,2,27563.0,928.25,12257541.25,25585354.75,Bajo,Vestuario,0.0062478648902553596,2,26870.0
111,2025-03-22,Alimentos,13665.0,500,Martina Sepúlveda,69,Valparaíso,2,27563.0,926.15,12655839.75,25527472.45,Bajo,Alimentos,0.00649340251088906,2,26870.0
112,2025-09-25,Electrónica,12675.0,502,Fernanda Soto,28,Concepción,2,32671.0,953.24,12082317.0,31143304.04,Bajo,Tecnología,0.005964962849090444,2,29628.0
112,2025-07-26,Juguetes,16953.0,501,Fernanda Soto,28,Concepción,2,32671.0,951.27,16126880.31,31078942.169999998,Bajo,Entretenimiento,0.00824846272098386,2,29628.0
113,2026-01-24,Belleza,28242.0,503,Vicente Martínez,52,Rancagua,1,27309.0,911.18,25733545.56,24883414.619999997,Bajo,Cuidado personal,0.014274276197796566,1,28242.0
114,2025-09-11,Hogar,62642.0,506,Benjamín Pérez,38,Santiago,3,75159.0,962.73,60307332.660000004,72357824.07000001,Bajo,Hogar,0.032636220001708086,3,73467.0
114,2025-08-15,Deportes,9325.0,505,Benjamín Pérez,38,Santiago,3,75159.0,952.37,8880850.25,71579176.83,Bajo,Deportes,0.004176808437953711,3,73467.0
114,2025-12-05,Juguetes,1500.0,504,Benjamín Pérez,38,Santiago,3,75159.0,918.15,1377225.0,69007235.85,Bajo,Entretenimiento,0.0,3,73467.0
115,2025-04-24,Deportes,37890.0,508,Tomás Vergara,33,Santiago,2,60053.0,938.02,35541577.8,56330915.06,Bajo,Deportes,0.019424160901870356,2,57349.0
115,2025-03-23,Electrónica,19459.0,507,Tomás Vergara,33,Santiago,2,60053.0,926.15,18021952.849999998,55618085.949999996,Bajo,Tecnología,0.009586108976001366,2,57349.0
116,2025-06-06,Hogar,30784.0,513,Vicente Silva,40,La Serena,7,224345.0,930.79,28653439.36,208818082.54999998,Medio,Hogar,0.015631138440515842,7,225431.0
116,2025-12-30,Deportes,4179.0,512,Vicente Silva,40,La Serena,7,224345.0,911.18,3807821.2199999997,204418677.1,Medio,Deportes,0.0014299897514732257,7,225431.0
116,2025-07-04,Belleza,54383.0,510,Vicente Silva,40,La Serena,7,224345.0,927.87,50460354.21,208162995.15,Medio,Cuidado personal,0.028227752156460843,7,225431.0
116,2025-12-08,Moda,8318.0,509,Vicente Silva,40,La Serena,7,224345.0,918.15,7637171.7,205982361.75,Medio,Vestuario,0.0036392945597403708,7,225431.0
116,2025-08-23,Hogar,29337.0,511,Vicente Silva,40,La Serena,7,224345.0,968.63,28416698.31,217307297.35,Medio,Hogar,0.014858762490392006,7,225431.0
116,2026-01-04,Electrónica,80492.0,515,Vicente Silva,40,La Serena,7,224345.0,911.18,73342700.56,204418677.1,Medio,Tecnología,0.04216414723716799,7,225431.0
116,2025-07-23,Deportes,17938.0,514,Vicente Silva,40,La Serena,7,224345.0,953.4,17102089.2,213890523.0,Medio,Deportes,0.008774233495601674,7,225431.0
117,2025-10-08,Deportes,17071.0,518,Ana Rojas,36,La Serena,8,136387.0,961.61,16415644.31,131151103.07000001,Medio,Deportes,0.008311448458450764,8,136847.0
117,2025-08-18,Moda,16426.0,516,Ana Rojas,36,La Serena,8,136387.0,961.84,15799183.84,131182472.08,Medio,Vestuario,0.007967162012127424,8,136847.0
117,2025-05-13,Electrónica,3171.0,517,Ana Rojas,36,La Serena,8,136387.0,941.2,2984545.2,128367444.4,Medio,Tecnología,0.0008919420958237253,8,136847.0
117,2025-06-23,Deportes,7722.0,523,Ana Rojas,36,La Serena,8,136387.0,947.03,7312965.66,129162580.61,Medio,Deportes,0.0033211632077888805,8,136847.0
117,2025-02-11,Deportes,51083.0,522,Ana Rojas,36,La Serena,8,136387.0,960.81,49081057.23,131041993.47,Medio,Deportes,0.026466286617132122,8,136847.0
117,2025-09-27,Hogar,11802.0,519,Ana Rojas,36,La Serena,8,136387.0,956.42,11287668.84,130443254.53999999,Medio,Hogar,0.005498975147322572,8,136847.0
117,2025-11-22,Electrónica,17356.0,521,Ana Rojas,36,La Serena,8,136387.0,929.0,16123724.0,126703523.0,Medio,Tecnología,0.008463575027756427,8,136847.0
117,2025-12-26,Belleza,12216.0,520,Ana Rojas,36,La Serena,8,136387.0,905.04,11055968.639999999,123435690.47999999,Medio,Cuidado personal,0.005719959005892903,8,136847.0
118,2025-11-26,Hogar,106932.0,526,Camila Rojas,36,Santiago,4,215176.0,937.15,100211323.8,201652188.4,Medio,Hogar,0.056277222649244174,4,209524.0
118,2025-12-02,Electrónica,11805.0,524,Camila Rojas,36,Santiago,4,215176.0,927.95,10954449.75,199672569.20000002,Medio,Tecnología,0.005500576479631053,4,209524.0
118,2025-08-27,Deportes,18801.0,527,Camila Rojas,36,Santiago,4,215176.0,965.01,18143153.01,207646991.76,Medio,Deportes,0.009234883423007942,4,209524.0
118,2025-08-12,Electrónica,71986.0,525,Camila Rojas,36,Santiago,4,215176.0,969.77,69809863.22,208671229.52,Medio,Tecnología,0.03762383636518917,4,209524.0
119,2025-06-18,Juguetes,8209.0,531,Isidora González,30,Santiago,5,112218.0,939.29,7710631.609999999,105405245.22,Medio,Entretenimiento,0.0035811128191989066,5,120008.0
119,2025-07-11,Juguetes,25442.0,530,Isidora González,30,Santiago,5,112218.0,950.43,24180840.06,106655353.74,Medio,Entretenimiento,0.012779699376547955,5,120008.0
119,2025-08-27,Juguetes,35958.0,532,Isidora González,30,Santiago,5,112218.0,965.01,34699829.58,108291492.17999999,Medio,Entretenimiento,0.018392902895208812,5,120008.0
119,2025-12-13,Alimentos,31539.0,528,Isidora González,30,Santiago,5,112218.0,916.9,28918109.099999998,102892684.2,Medio,Alimentos,0.016034140404816807,5,120008.0
119,2025-06-24,Electrónica,18860.0,529,Isidora González,30,Santiago,5,112218.0,950.16,17920017.599999998,106625054.88,Medio,Tecnología,0.009266376291741395,5,120008.0
120,2025-10-23,Moda,37937.0,533,Camila Céspedes,18,Santiago,2,40647.0,950.46,36057601.02,38633347.620000005,Bajo,Vestuario,0.019449248441369887,2,42942.0
120,2025-11-05,Alimentos,5005.0,534,Camila Céspedes,18,Santiago,2,40647.0,945.13,4730375.65,38416699.11,Bajo,Alimentos,0.0018708899137415663,2,42942.0
121,2025-11-18,Moda,21594.0,535,Pablo Soto,18,La Serena,4,132910.0,919.82,19862593.080000002,122253276.2,Medio,Vestuario,0.010725723802203433,4,139785.0
121,2025-09-01,Belleza,11813.0,536,Pablo Soto,18,La Serena,4,132910.0,965.28,11402852.64,128295364.8,Medio,Cuidado personal,0.005504846699120334,4,139785.0
121,2025-08-24,Hogar,64815.0,537,Pablo Soto,18,La Serena,4,132910.0,968.63,62781753.45,128740613.3,Medio,Hogar,0.03379611837048424,4,139785.0
121,2025-06-04,Belleza,41563.0,538,Pablo Soto,18,La Serena,4,132910.0,941.53,39132811.39,125138752.3,Medio,Cuidado personal,0.021384725424886838,4,139785.0
122,2025-03-30,Hogar,9118.0,541,Joaquín Soto,43,Valparaíso,5,38376.0,931.75,8495696.5,35756838.0,Bajo,Hogar,0.004066316508668545,5,36054.0
122,2025-10-25,Alimentos,1957.0,540,Joaquín Soto,43,Valparaíso,5,38376.0,945.34,1850030.3800000001,36278367.84,Bajo,Alimentos,0.00024393628832521992,5,36054.0
122,2026-01-16,Alimentos,1500.0,539,Joaquín Soto,43,Valparaíso,5,38376.0,911.18,1366770.0,34967443.68,Bajo,Alimentos,0.0,5,36054.0
122,2025-03-02,Electrónica,1500.0,543,Joaquín Soto,43,Valparaíso,5,38376.0,951.21,1426815.0,36503634.96,Bajo,Tecnología,0.0,5,36054.0
122,2025-03-07,Belleza,21979.0,542,Joaquín Soto,43,Valparaíso,5,38376.0,926.52,20363983.08,35556131.519999996,Bajo,Cuidado personal,0.010931228115125117,5,36054.0
123,2025-12-16,Moda,28603.0,545,Joaquín Muñoz,32,Talca,4,73665.0,912.03,26086794.09,67184689.95,Bajo,Vestuario,0.014466969852250405,4,73745.0
123,2025-11-24,Deportes,9566.0,546,Joaquín Muñoz,32,Talca,4,73665.0,937.36,8966785.76,69050624.4,Bajo,Deportes,0.004305448800068323,4,73745.0
123,2025-10-16,Juguetes,23461.0,544,Joaquín Muñoz,32,Talca,4,73665.0,959.36,22507544.96,70671254.4,Bajo,Entretenimiento,0.011722286275514561,4,73745.0
123,2025-12-18,Moda,12115.0,547,Joaquín Muñoz,32,Talca,4,73665.0,917.45,11114906.75,67583954.25,Bajo,Vestuario,0.005666047484840721,4,73745.0
124,2025-02-21,Desconocido,18102.0,548,Benjamín Pérez,28,Valparaíso,7,297134.0,944.65,17100054.3,280687633.09999996,Alto,No especificado,0.00886177299513195,7,301182.0
124,2025-05-14,Moda,8864.0,551,Benjamín Pérez,28,Valparaíso,7,297134.0,940.18,8333755.52,279359444.12,Alto,Vestuario,0.00393073703988385,7,301182.0
124,2025-10-02,Belleza,37779.0,552,Benjamín Pérez,28,Valparaíso,7,297134.0,959.19,36237239.010000005,285007961.46000004,Alto,Cuidado personal,0.01936491160645657,7,301182.0
124,2025-04-15,Electrónica,18852.0,550,Benjamín Pérez,28,Valparaíso,7,297134.0,966.07,18212351.64,287052243.38,Alto,Tecnología,0.009262106072252113,7,301182.0
124,2025-03-19,Hogar,42379.0,549,Benjamín Pérez,28,Valparaíso,7,297134.0,917.97,38902650.63,272760097.98,Alto,Hogar,0.021820287812793576,7,301182.0
124,2025-04-03,Belleza,148536.0,554,Benjamín Pérez,28,Valparaíso,7,297134.0,949.83,141083948.88,282226787.22,Alto,Cuidado personal,0.0784844991032539,7,301182.0
124,2025-08-15,Juguetes,26670.0,553,Benjamín Pérez,28,Valparaíso,7,297134.0,952.37,25399707.9,282981507.58,Alto,Entretenimiento,0.013435178068152703,7,301182.0
125,2025-07-30,Moda,26426.0,556,Gabriel Silva,35,Talca,5,48915.0,970.09,25635598.34,47451952.35,Bajo,Vestuario,0.01330493637372961,5,51646.0
125,2025-09-07,Electrónica,4491.0,559,Gabriel Silva,35,Talca,5,48915.0,971.22,4361749.0200000005,47507226.300000004,Bajo,Tecnología,0.001596528311555214,5,51646.0
125,2025-04-13,Belleza,7095.0,555,Gabriel Silva,35,Talca,5,48915.0,988.97,7016742.15,48375467.550000004,Bajo,Cuidado personal,0.0029864847553164233,5,51646.0
125,2025-04-05,Moda,2165.0,557,Gabriel Silva,35,Talca,5,48915.0,946.59,2049367.35,46302449.85,Bajo,Vestuario,0.00035496199504654537,5,51646.0
125,2025-10-01,Moda,11469.0,558,Gabriel Silva,35,Talca,5,48915.0,962.39,11037650.91,47075306.85,Bajo,Vestuario,0.0053212272610812196,5,51646.0
126,2025-10-19,Electrónica,4565.0,564,Vicente Rojas,45,Santiago,5,235402.0,956.13,4364733.45,225074914.26,Medio,Tecnología,0.00163602784183107,5,234028.0
126,2025-09-20,Juguetes,25841.0,561,Vicente Rojas,45,Santiago,5,235402.0,948.57,24511997.37,223295275.14000002,Medio,Entretenimiento,0.012992676573575881,5,234028.0
126,2025-05-06,Deportes,53411.0,562,Vicente Rojas,45,Santiago,5,235402.0,940.18,50215953.98,221320252.35999998,Medio,Deportes,0.02770892048851311,5,234028.0
126,2025-08-23,Juguetes,76305.0,563,Vicente Rojas,45,Santiago,5,235402.0,968.63,73911312.15,228017439.26,Medio,Entretenimiento,0.03992922111196515,5,234028.0
126,2025-04-04,Deportes,73906.0,560,Vicente Rojas,45,Santiago,5,235402.0,946.59,69958680.54,222829179.18,Medio,Deportes,0.03864868904261679,5,234028.0
127,2025-06-28,Hogar,62118.0,566,Sofía Díaz,37,Antofagasta,3,167258.0,930.67,57811359.059999995,155662002.85999998,Medio,Hogar,0.03235652062516013,3,169470.0
127,2025-08-13,Belleza,87989.0,567,Sofía Díaz,37,Antofagasta,3,167258.0,962.28,84670054.92,160949028.24,Medio,Cuidado personal,0.046165876676061146,3,169470.0
127,2025-11-17,Belleza,19363.0,565,Sofía Díaz,37,Antofagasta,3,167258.0,932.63,18058514.69,155989828.54,Medio,Cuidado personal,0.009534866342129985,3,169470.0
128,2025-05-09,Moda,42163.0,569,Fernanda Pérez,27,Santiago,6,119686.0,941.22,39684658.86,112650856.92,Medio,Vestuario,0.02170499188658297,6,115095.0
128,2026-01-02,Hogar,2988.0,571,Fernanda Pérez,27,Santiago,6,119686.0,911.18,2722605.84,109055489.47999999,Medio,Hogar,0.0007942608250064053,6,115095.0
128,2025-09-23,Hogar,20406.0,568,Fernanda Pérez,27,Santiago,6,119686.0,954.72,19482016.32,114266617.92,Medio,Hogar,0.010091596208045093,6,115095.0
128,2025-02-18,Moda,20094.0,572,Fernanda Pérez,27,Santiago,6,119686.0,947.13,19031630.22,113358201.17999999,Medio,Vestuario,0.009925057647963106,6,115095.0
128,2025-06-07,Hogar,13227.0,573,Fernanda Pérez,27,Santiago,6,119686.0,930.79,12311559.33,111402531.94,Medio,Hogar,0.006259607993850884,6,115095.0
128,2026-02-04,Moda,16217.0,570,Fernanda Pérez,27,Santiago,6,119686.0,911.18,14776606.059999999,109055489.47999999,Medio,Vestuario,0.007855602527969938,6,115095.0
129,2026-01-30,Alimentos,34791.0,575,Vicente Contreras,50,Valparaíso,3,88953.0,911.18,31700863.38,81052194.53999999,Medio,Alimentos,0.01776998462720984,3,90224.0
129,2025-07-01,Hogar,8303.0,576,Vicente Contreras,50,Valparaíso,3,88953.0,933.42,7750186.26,83030509.25999999,Medio,Hogar,0.0036312878981979674,3,90224.0
129,2025-07-19,Deportes,47130.0,574,Vicente Contreras,50,Valparaíso,3,88953.0,966.78,45564341.4,85997981.34,Medio,Deportes,0.024356264411990777,3,90224.0
130,2025-07-19,Belleza,20925.0,580,Lucas Pérez,54,Antofagasta,4,199345.0,966.78,20229871.5,192722759.1,Medio,Cuidado personal,0.010368626697412247,4,198807.0
130,2025-01-07,Belleza,75279.0,578,Lucas Pérez,54,Antofagasta,4,199345.0,1010.98,76105563.42,201533808.1,Medio,Cuidado personal,0.03938156546246477,4,198807.0
130,2026-01-21,Moda,36954.0,579,Lucas Pérez,54,Antofagasta,4,199345.0,911.18,33671745.72,181639177.1,Medio,Vestuario,0.01892454522162439,4,198807.0
130,2025-08-30,Moda,65649.0,577,Lucas Pérez,54,Antofagasta,4,199345.0,967.48,63514094.52,192862300.6,Medio,Vestuario,0.03424128875224187,4,198807.0
131,2025-05-22,Deportes,11973.0,585,Vicente Martínez,41,Temuco,6,117542.0,942.21,11281080.33,110749247.82000001,Medio,Deportes,0.0055902510889059695,6,117998.0
131,2025-06-23,Belleza,32593.0,586,Vicente Martínez,41,Temuco,6,117542.0,947.03,30866548.79,111315800.25999999,Medio,Cuidado personal,0.016596741822529678,6,117998.0
131,2025-10-22,Moda,26680.0,582,Vicente Martínez,41,Temuco,6,117542.0,951.78,25393490.4,111874124.75999999,Medio,Vestuario,0.013440515842514305,6,117998.0
131,2025-02-15,Electrónica,13935.0,584,Vicente Martínez,41,Temuco,6,117542.0,949.52,13231561.2,111608479.84,Medio,Tecnología,0.006637522418652318,6,117998.0
131,2026-01-16,Electrónica,25174.0,583,Vicente Martínez,41,Temuco,6,117542.0,911.18,22938045.32,107101919.55999999,Medio,Tecnología,0.012636647023657016,6,117998.0
131,2025-07-09,Moda,7643.0,581,Vicente Martínez,41,Temuco,6,117542.0,945.39,7225615.77,111123031.38,Medio,Vestuario,0.003278994790332223,6,117998.0
132,2025-05-01,Electrónica,61482.0,587,Vicente Díaz,47,Antofagasta,3,128908.0,945.42,58126312.44,121872201.36,Medio,Tecnología,0.032017038175762236,3,125069.0
132,2025-06-05,Alimentos,36446.0,588,Vicente Díaz,47,Antofagasta,3,128908.0,936.89,34145892.94,120772616.12,Medio,Alimentos,0.018653386284055,3,125069.0
132,2025-12-17,Moda,27141.0,589,Vicente Díaz,47,Antofagasta,3,128908.0,913.74,24799817.34,117788395.92,Medio,Vestuario,0.013686587240584165,3,125069.0
133,2025-03-17,Belleza,24200.0,591,Sofía Soto,50,Santiago,2,40595.0,932.36,22563112.0,37849154.2,Bajo,Cuidado personal,0.012116747800836963,2,38977.0
133,2025-08-23,Moda,14777.0,590,Sofía Soto,50,Santiago,2,40595.0,968.63,14313445.51,39321534.85,Bajo,Vestuario,0.007086963019899223,2,38977.0
134,2025-10-22,Belleza,1802.0,592,Vicente Pérez,49,Santiago,5,97963.0,951.78,1715107.56,93239224.14,Medio,Cuidado personal,0.00016120078572038604,5,100603.0
134,2025-09-30,Hogar,17750.0,596,Vicente Pérez,49,Santiago,5,97963.0,961.24,17062010.0,94165954.12,Medio,Hogar,0.008673883337603553,5,100603.0
134,2025-02-15,Moda,16206.0,593,Vicente Pérez,49,Santiago,5,97963.0,949.52,15387921.12,93017827.76,Medio,Vestuario,0.007849730976172175,5,100603.0
134,2025-10-07,Electrónica,31769.0,595,Vicente Pérez,49,Santiago,5,97963.0,963.09,30596406.21,94347185.67,Medio,Tecnología,0.016156909215133658,5,100603.0
134,2026-01-12,Desconocido,33076.0,594,Vicente Pérez,49,Santiago,5,97963.0,911.18,30138189.68,89261926.33999999,Medio,No especificado,0.016854556324195063,5,100603.0
135,2025-12-02,Hogar,19999.0,598,Fernanda Muñoz,42,Santiago,4,59481.0,927.95,18558072.05,55195393.95,Bajo,Hogar,0.009874348791527885,4,62558.0
135,2025-06-24,Belleza,20062.0,597,Fernanda Muñoz,42,Santiago,4,59481.0,950.16,19062109.919999998,56516466.96,Bajo,Cuidado personal,0.009907976770005978,4,62558.0
135,2025-11-13,Juguetes,19054.0,599,Fernanda Muñoz,42,Santiago,4,59481.0,932.37,17765377.98,55458299.97,Bajo,Entretenimiento,0.009369929114356478,4,62558.0
135,2025-06-08,Hogar,3443.0,600,Fernanda Muñoz,42,Santiago,4,59481.0,930.79,3204709.9699999997,55364319.989999995,Bajo,Hogar,0.0010371295584593048,4,62558.0
136,2025-10-24,Moda,2973.0,601,Mateo Vergara,42,Santiago,3,95853.0,945.34,2810495.8200000003,90613675.02,Medio,Vestuario,0.000786254163464002,3,99242.0
136,2025-03-24,Moda,17764.0,603,Mateo Vergara,42,Santiago,3,95853.0,932.14,16558534.959999999,89348415.42,Medio,Vestuario,0.008681356221709796,3,99242.0
136,2025-03-21,Desconocido,78505.0,602,Mateo Vergara,42,Santiago,3,95853.0,926.15,72707405.75,88774255.95,Medio,No especificado,0.041103531471517636,3,99242.0
137,2025-07-15,Alimentos,23428.0,605,Lucas Rojas,41,Concepción,5,228832.0,967.22,22660030.16,221330887.04,Medio,Alimentos,0.011704671620121274,5,230916.0
137,2025-10-06,Belleza,18842.0,606,Lucas Rojas,41,Concepción,5,228832.0,963.17,18148049.14,220404117.44,Medio,Cuidado personal,0.009256768297890511,5,230916.0
137,2025-06-05,Electrónica,22825.0,608,Lucas Rojas,41,Concepción,5,228832.0,936.89,21384514.25,214390412.48,Medio,Tecnología,0.011382803826116662,5,230916.0
